url,listing_id,category,subcategory,brand,title,price,original_price,has_discount,condition,color,size,description_text,description_length,description_word_count,photo_count,like_count,comment_count,shipping_info,shipping_buyer_pays,seller_username,seller_listing_count,is_sold,scraped_at,cohort_id,category_scraped,has_real_label,sold_within_7_days,label_status,label_source,status,checked_at,category_path,seller_rating_count,brand_clean,size_extracted,size_final,condition_clean,condition_ordinal,desc_is_placeholder,is_price_outlier,is_like_outlier
https://dolap.com/urun/nike-siyah-hirka-az-kullanilmis-roomvintage-443440234,443440234,Üst Giyim,Giyim,Nike,Nike Siyah Hırka Az Kullanılmış Online Satın Al,249.0,,False,Az Kullanılmış,Siyah,S/M Beden,KUSURSUZ SORUNSUZ / 45 cm iki koltuk arası / 59 cm uzunluk Siyah,64,13,5,3,2,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:27.752521,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:34:58.109192,Giyim > Üst Giyim > Hırka,115.0,Nike,,S/M Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/harley-davidson-siyah-kar-botu-yeni-roomvintage-434147645,434147645,Bot & Çizme,Ayakkabı,Harley Davidson,Harley Davidson Siyah Kar Botu Yeni Online Satın Al,740.0,,False,Yeni,Siyah,42 Numara,KUSURSUZ SORUNSUZ ORİJİNAL BOT Siyah,36,5,9,2,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:29.234551,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:02.326637,Ayakkabı > Bot & Çizme > Kar Botu,115.0,Harley Davidson,,42 Numara,Yeni,2,False,False,False
https://dolap.com/urun/h-m-lacivert-hirka-az-kullanilmis-roomvintage-442196407,442196407,Üst Giyim,Giyim,H&M,H&M Lacivert Hırka Az Kullanılmış Online Satın Al,179.0,,False,Az Kullanılmış,Lacivert,M / 38 Beden,UFAK KUSURLARI VAR BELİRTİLDİ. / UZUNLUK 67 CM / İKİ KOLTUK ARASI 53 CM Lacivert,80,15,6,7,4,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:30.397841,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:09.064979,Giyim > Üst Giyim > Hırka,115.0,H&M,,M / 38 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/addax-siyah-sweatshirt-az-kullanilmis-roomvintage-443281715,443281715,Üst Giyim,Giyim,Addax,Addax Siyah Sweatshirt Az Kullanılmış Online Satın Al,399.0,,False,Az Kullanılmış,Siyah,M / 38 Beden,KUSURSUZ SORUNSUZ. 57 CM İKİ KOLTUK ARASI / 63 CM UZUNLUK Siyah,63,12,5,0,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:31.931059,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:13.135513,Giyim > Üst Giyim > Sweatshirt,115.0,Addax,,M / 38 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-mavi-jeans-az-kullanilmis-roomvintage-443279497,443279497,Alt Giyim,Giyim,Diğer,Diğer Mavi Jeans Az Kullanılmış Online Satın Al,339.0,,False,Az Kullanılmış,Mavi,26 Beden,TEK KUSURU SONDA BELİRTİLMİŞTİR. PAÇA 22 CM /111 CM UZUNLUK / 37 CM BEL Mavi,76,15,8,7,2,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:33.217618,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:18.498804,Giyim > Alt Giyim > Jeans,115.0,Diğer,,26 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-beyaz-t-shirt-az-kullanilmis-roomvintage-443278235,443278235,Üst Giyim,Giyim,Diğer,Diğer Beyaz T-Shirt Az Kullanılmış Online Satın Al,399.0,,False,Az Kullanılmış,Beyaz,M/L Beden,ÖN KISIMDA UFAK LEKELERI MEVCUT. 55 CM İKİ KOLTUK ARASI / 73 CM UZUNLUK Beyaz,77,15,6,0,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:34.676293,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:24.340944,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,M/L Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/american-vintage-lacivert-pantolon-az-kullanilmis-roomvintage-443277003,443277003,Alt Giyim,Giyim,American Vintage,American Vintage Lacivert Pantolon Az Kullanılmış Online Satın Al,249.0,,False,Az Kullanılmış,Lacivert,36 Beden,KUSURSUZ SORUNSUZ Y2K PANT. 17 CM PAÇA /93 CM UZUNLUK / 39 CM BEL Lacivert,74,15,5,1,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:36.457453,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:27.568461,Giyim > Alt Giyim > Pantolon,115.0,American Vintage,,36 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/nike-siyah-sweatshirt-az-kullanilmis-roomvintage-442775744,442775744,Üst Giyim,Giyim,Nike,Nike Siyah Sweatshirt Az Kullanılmış Online Satın Al,199.0,,False,Az Kullanılmış,Siyah,Tek Ebat Beden,KUSURSUZ SORUNSUZ. / UZUNLUK 58 CM / İKİ KOLTUK ARASI 50 CM Siyah,65,13,6,18,2,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:37.585125,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:31.937457,Giyim > Üst Giyim > Sweatshirt,115.0,Nike,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/besiktas-siyah-sapka-yeni-roomvintage-442394074,442394074,Şapka,Aksesuar,Beşiktaş,Beşiktaş Siyah Şapka Yeni Online Satın Al,159.0,,False,Yeni,Siyah,,KUSURSUZ SORUNSUZ ŞAPKA Siyah,29,4,6,11,4,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:38.806447,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:35.606472,Aksesuar > Şapka > Beşiktaş,115.0,Beşiktaş,,Bilinmiyor,Yeni,2,False,False,False
https://dolap.com/urun/diger-krem-sweatshirt-az-kullanilmis-roomvintage-442393537,442393537,Üst Giyim,Giyim,Diğer,Diğer Krem Sweatshirt Az Kullanılmış Online Satın Al,559.0,,False,Az Kullanılmış,Krem,M / 38 Beden,Son fotoğrafta kusuru belirtilmiştir. 64 cm uzunluk / 47 cm iki koltuk arası Krem,81,14,7,2,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:40.164850,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:38.861886,Giyim > Üst Giyim > Sweatshirt,115.0,Diğer,,M / 38 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/ralph-lauren-beyaz-hirka-az-kullanilmis-roomvintage-442392489,442392489,Üst Giyim,Giyim,Ralph Lauren,Ralph Lauren Beyaz Hırka Az Kullanılmış Online Satın Al,969.0,,False,Az Kullanılmış,Beyaz,XL / 42 Beden,LEKELERI VAR BELIRTILMIŞTIR. / UZUNLUK 70 CM / İKİ KOLTUK ARASI 58 CM Beyaz,75,14,9,10,3,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:41.527756,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:42.940562,Giyim > Üst Giyim > Hırka,115.0,Ralph Lauren,,XL / 42 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-pembe-sweatshirt-az-kullanilmis-roomvintage-442391449,442391449,Üst Giyim,Giyim,Diğer,Diğer Pembe Sweatshirt Az Kullanılmış Online Satın Al,249.0,,False,Az Kullanılmış,Pembe,Tek Ebat Beden,LEKELERI VARSADECE ONALRDA BELİRTİLDİ FOTOĞRAFTA / 55 CM UZUNLUK / 45 cm iki koltuk arası Pembe,95,16,7,8,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:42.691656,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:46.923352,Giyim > Üst Giyim > Sweatshirt,115.0,Diğer,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/quiksilver-pudra-jeans-az-kullanilmis-roomvintage-442389139,442389139,Alt Giyim,Giyim,Quiksilver,Quiksilver Pudra Jeans Az Kullanılmış Online Satın Al,749.0,,False,Az Kullanılmış,Bilinmiyor,L / 40 Beden,LEKELERI VAR BİR TIK HOMELESSS TARZI / PAÇA 23 CM / UZUNLUK 108 CM / 46 Cm Bel Pudra,84,19,9,3,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:44.429623,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:51.203375,Giyim > Alt Giyim > Jeans,115.0,Quiksilver,,L / 40 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/american-vintage-siyah-t-shirt-yeni-roomvintage-442383677,442383677,Üst Giyim,Giyim,American Vintage,American Vintage Siyah T-Shirt Yeni Online Satın Al,802.0,,False,Yeni,Siyah,Tek Ebat Beden,Kusursuz sorunsuz / 64 cm uzunluk / 45 cm iki koltuk arası Siyah,64,13,5,1,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:46.073289,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:54.522183,Giyim > Üst Giyim > T-Shirt,115.0,American Vintage,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/nike-beyaz-hirka-yeni-roomvintage-442382290,442382290,Üst Giyim,Giyim,Nike,Nike Beyaz Hırka Yeni Online Satın Al,559.0,,False,Yeni,Beyaz,Tek Ebat Beden,KUSURSUZZ SORUNSUZZ ORJİNAL/ 56 CM UZUNLUK/ İKİ KOLTUK ARASI 44 Cm Beyaz,72,12,7,3,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:47.553545,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:35:58.360885,Giyim > Üst Giyim > Hırka,115.0,Nike,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/all-saints-fume-t-shirt-yeni-roomvintage-442194027,442194027,Üst Giyim,Giyim,All Saints,All Saints Füme T-Shirt Yeni Online Satın Al,399.0,,False,Yeni,Füme,M / 38 Beden,KUSURSUZ SORUNSUZ . ORJINAL. / UZUNLUK 69 CM / İKİ KOLTIK ARASI 52 CM Füme,74,15,6,2,6,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:48.923823,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:02.927502,Giyim > Üst Giyim > T-Shirt,115.0,All Saints,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/adidas-cok-renkli-forma-az-kullanilmis-roomvintage-442196632,442196632,Spor Giyim,Giyim,Adidas,Adidas Çok Renkli Forma Az Kullanılmış Online Satın Al,149.0,,False,Az Kullanılmış,Çok Renkli,S / 36 Beden,KUSURLARI BELİRTİLMİŞTİR. / UZUNLUK 67 CM /.İKİ KOLTUK ARASI 48 CM Çok Renkli,77,13,6,0,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:50.434283,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:07.274724,Giyim > Spor Giyim > Forma,115.0,Adidas,,S / 36 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/zara-siyah-sweatshirt-yeni-roomvintage-442194473,442194473,Üst Giyim,Giyim,Zara,Zara Siyah Sweatshirt Yeni Online Satın Al,169.0,,False,Yeni,Siyah,Tek Ebat Beden,KUSURSUZ SORUNSUZ ORJINAL ÜRÜN. UZUNLUK 64 CM / İKİ KOLTUK ARASI 62 CM Siyah,76,14,4,4,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:52.032790,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:12.320832,Giyim > Üst Giyim > Sweatshirt,115.0,Zara,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/fenerium-lacivert-sweatshirt-yeni-roomvintage-442193488,442193488,Üst Giyim,Giyim,Fenerium,Fenerium Lacivert Sweatshirt Yeni Online Satın Al,169.0,,False,Yeni,Lacivert,Tek Ebat Beden,UFAK LEKESİ VAR YIKANINCA ÇİKACAKTIR. UZUNLUK 68 CM /İKİ KOLTUK ARASI 48 CM Lacivert,84,14,5,0,2,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:53.767910,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:16.138037,Giyim > Üst Giyim > Sweatshirt,115.0,Fenerium,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/diger-fume-t-shirt-az-kullanilmis-roomvintage-442191139,442191139,Üst Giyim,Giyim,Diğer,Diğer Füme T-Shirt Az Kullanılmış Online Satın Al,99.0,,False,Az Kullanılmış,Füme,Tek Ebat Beden,KUSURSUZ SORUNSUZ. UZUNLUK 64 CM / İKİ KOLTUK ARASI 48 CM Füme,62,12,3,7,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:55.396291,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:20.613173,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/us-polo-assn-kirmizi-t-shirt-yeni-roomvintage-442189678,442189678,Üst Giyim,Giyim,U.S. Polo Assn.,U.S. Polo Assn. Kırmızı T-Shirt Yeni Online Satın Al,99.0,,False,Yeni,Kırmızı,Tek Ebat Beden,KUSURSUZ SORUNSUZ ORJINAL POLO. UZUNLUK 60 CM / İKİ KOLTUK ARASU 52 CM Kırmızı,78,14,3,2,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:57.053002,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:23.008222,Giyim > Üst Giyim > T-Shirt,115.0,U.S. Polo Assn.,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/bershka-beyaz-t-shirt-yeni-roomvintage-441655361,441655361,Üst Giyim,Giyim,Bershka,Bershka Beyaz T-Shirt Yeni Online Satın Al,699.0,,False,Yeni,Beyaz,L / 40 Beden,KUSURSUZ SORUNSUZ HARİKA BİR KALİTEDE BASKISI VAR. ORJİNAL. / UZUNLUK 65 CM/ İKİ KOLTUK ARASI 57 CM Beyaz,105,18,6,3,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:03:58.324320,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:26.422685,Giyim > Üst Giyim > T-Shirt,115.0,Bershka,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/adidas-mavi-esofman-alti-az-kullanilmis-roomvintage-441654441,441654441,Alt Giyim,Giyim,Adidas,Adidas Mavi Eşofman Altı Az Kullanılmış Online Satın Al,169.0,,False,Az Kullanılmış,Mavi,Tek Ebat Beden,KUSURSUZ. TEK KUSURU BEL LASTİĞİ KATLANMIŞ İÇİNDE ÜTÜ BASILINCA DUZLEŞİR. FERMUARLARI ÇALIŞIYOR. /PAÇA 22 CM /BEL 40 CM / UZUNLUK 100 CM Mavi,141,23,8,5,4,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:03:59.454729,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:29.613720,Giyim > Alt Giyim > Eşofman Altı,115.0,Adidas,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-siyah-kemer-az-kullanilmis-roomvintage-441090741,441090741,Kemer & Pantolon Askısı,Aksesuar,Diğer,Diğer Siyah Kemer Az Kullanılmış Online Satın Al,99.0,,False,Az Kullanılmış,Siyah,,uzunluk 80 cm son fotoğrafa dikkatli bakın lütfen Siyah,55,9,6,82,3,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:00.963503,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:33.572641,Aksesuar > Kemer & Pantolon Askısı > Kemer > Diğer,115.0,Diğer,,Bilinmiyor,Az Kullanılmış,1,False,False,True
https://dolap.com/urun/diger-mavi-askili-canta-az-kullanilmis-roomvintage-441089807,441089807,Çanta,Aksesuar,Diğer,Diğer Mavi Askılı Çanta Az Kullanılmış Online Satın Al,199.0,,False,Az Kullanılmış,Mavi,,SORUNSUZ KUSURSUZ BİR ÇANTA. Mavi,33,5,4,1,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:02.631709,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:37.159922,Aksesuar > Çanta > Askılı Çanta > Diğer,115.0,Diğer,,Bilinmiyor,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/american-vintage-siyah-t-shirt-yeni-roomvintage-441082741,441082741,Üst Giyim,Giyim,American Vintage,American Vintage Siyah T-Shirt Yeni Online Satın Al,1099.0,,False,Yeni,Siyah,S/M Beden,NADİR BULUNUR. KUSURSUZ SORUNSUZ BİR SLEEVE. UZUNLUK 64 CM / İKİ KOLTUK ARASI 48 CM Siyah,89,16,4,3,2,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:03.758951,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:40.018233,Giyim > Üst Giyim > T-Shirt,115.0,American Vintage,,S/M Beden,Yeni,2,False,False,False
https://dolap.com/urun/adidas-gumus-hirka-az-kullanilmis-roomvintage-441079847,441079847,Üst Giyim,Giyim,Adidas,Adidas Gümüş Hırka Az Kullanılmış Online Satın Al,499.0,,False,Az Kullanılmış,Gümüş,Tek Ebat Beden,FOTOĞRAFLARDA LEKELERINI BELIRTTIM. UZUNLUK 64 CM / İKİ KOLTUK ARASI 46 CM Gümüş,80,13,8,11,6,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:05.527968,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:43.655156,Giyim > Üst Giyim > Hırka,115.0,Adidas,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/american-vintage-haki-sweatshirt-yeni-roomvintage-441061187,441061187,Üst Giyim,Giyim,American Vintage,American Vintage Haki Sweatshirt Yeni Online Satın Al,249.0,,False,Yeni,Haki,Tek Ebat Beden,KUSURSUZ SORUNSUZ HARİKA SWEATSHİRT. UZUNLUK 63CM / İKİ KOLTUK ARASI 50 CM Haki,79,13,5,1,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:06.896933,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:47.343656,Giyim > Üst Giyim > Sweatshirt,115.0,American Vintage,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/ltb-siyah-sweatshirt-yeni-roomvintage-441058864,441058864,Üst Giyim,Giyim,Ltb,Ltb Siyah Sweatshirt Yeni Online Satın Al,349.0,,False,Yeni,Siyah,M / 38 Beden,KUSURSUZ SORUNSUZ HARİKA BİR ÜRÜN. UZUNLUK 60 CM/İKİ KOLTUK ARASI 58 CM Siyah,77,13,7,1,1,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:08.595182,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:52.427284,Giyim > Üst Giyim > Sweatshirt,115.0,Ltb,,M / 38 Beden,Yeni,2,False,False,False
https://dolap.com/urun/beverly-hills-polo-club-beyaz-polo-yaka-t-shirt-az-kullanilmis-roomvintage-426945363,426945363,Üst Giyim,Giyim,Beverly Hills Polo Club,Beverly Hills Polo Club Beyaz Polo Yaka T-Shirt Az Kullanılmış Online Satın Al,130.0,,False,Az Kullanılmış,Beyaz,S/M Beden,YIRTIK SÖKÜK YOK İKİ KOLTUK ARASI 43 Cm Uzunluk 62 Cm Beyaz,59,12,4,5,5,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:09.725289,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:36:56.830446,Giyim > Üst Giyim > Polo Yaka T-Shirt,115.0,Beverly Hills Polo Club,,S/M Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-siyah-sweatshirt-yeni-roomvintage-439944995,439944995,Üst Giyim,Giyim,Diğer,Diğer Siyah Sweatshirt Yeni Online Satın Al,599.0,,False,Yeni,Siyah,L / 40 Beden,KUSURSUZ SORUNSUZ HARİKA BİR ÜRÜN. UZUNLUK 68 CM/ İKİ KOLTUK ARASI 50 CM Siyah,78,14,5,2,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:11.038787,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:01.653139,Giyim > Üst Giyim > Sweatshirt,115.0,Diğer,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/marks-spencer-siyah-jeans-yeni-roomvintage-439942280,439942280,Alt Giyim,Giyim,Marks & Spencer,Marks & Spencer Siyah Jeans Yeni Online Satın Al,699.0,,False,Yeni,Siyah,L / 40 Beden,PAÇA 29 CM / BEL 44 CM / UZUNLUK 99 CM KUSURSUZZZZ SORUNSUZZZ ORJINAL MARK SPENCER Siyah,88,17,7,10,4,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:12.396960,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:05.688196,Giyim > Alt Giyim > Jeans,115.0,Marks & Spencer,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/adidas-siyah-tayt-yeni-roomvintage-439939213,439939213,Alt Giyim,Giyim,Adidas,Adidas Siyah Tayt Yeni Online Satın Al,369.0,,False,Yeni,Siyah,L / 40 Beden,ORJİNAL ÜRÜN KUSURSUZZ. PAÇA 14 CM ( ESNEK) / UZUNLUK 56 CM /BEL 32 CM (ESNEK) Siyah,84,17,7,0,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:13.782534,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:08.690600,Giyim > Alt Giyim > Tayt,115.0,Adidas,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/abercrombie-fitch-yesil-esofman-alti-az-kullanilmis-roomvintage-439926765,439926765,Alt Giyim,Giyim,Abercrombie & Fitch,Abercrombie & Fitch Yeşil Eşofman Altı Az Kullanılmış Online Satın Al,149.0,,False,Az Kullanılmış,Yeşil,Tek Ebat Beden,KUSURLARI FOTOĞRAFDA BELİRTİLMİŞTİR. PAÇA 24 CM/ BEL 42 CM/ UZUNLUK 100 CM Yeşil,80,13,6,8,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:15.557139,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:12.631816,Giyim > Alt Giyim > Eşofman Altı,115.0,Abercrombie & Fitch,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/levi-s-mavi-jeans-az-kullanilmis-roomvintage-437608092,437608092,Alt Giyim,Giyim,Levi'S,Levi'S Mavi Jeans Az Kullanılmış Online Satın Al,399.0,,False,Az Kullanılmış,Mavi,Tek Ebat Beden,KUSURSUZ SORUNSUZ LEVİS. 98 CM UZUNLUK / 19 CM PAÇA / BEL 42 CM Mavi,68,15,5,1,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:17.235519,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:16.574746,Giyim > Alt Giyim > Jeans,115.0,Levi'S,,Tek Ebat Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-bej-t-shirt-yeni-roomvintage-438577402,438577402,Üst Giyim,Giyim,Diğer,Diğer Bej T-Shirt Yeni Online Satın Al,399.0,,False,Yeni,Bej,Tek Ebat Beden,"KUSURSUZ SORUNSUZ HARİKA BASKI KALİTESİ, GÖZ ALICI / uzunluk 70 cm iki koltuk arası 56 cm Bej",93,17,5,0,0,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:18.683231,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:21.166229,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/diger-krem-t-shirt-az-kullanilmis-roomvintage-438574937,438574937,Üst Giyim,Giyim,Diğer,Diğer Krem T-Shirt Az Kullanılmış Online Satın Al,249.0,,False,Az Kullanılmış,Krem,L / 40 Beden,KUSURU SON FOTOĞRAFTA BELİRTİLMİŞTİR. 70 cm uzunluk 49 cm iki koltuk arası Krem,79,13,6,3,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:20.159220,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:24.684787,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,L / 40 Beden,Az Kullanılmış,1,False,False,False
https://dolap.com/urun/diger-lacivert-t-shirt-yeni-roomvintage-438574328,438574328,Üst Giyim,Giyim,Diğer,Diğer Lacivert T-Shirt Yeni Online Satın Al,249.0,,False,Yeni,Lacivert,Tek Ebat Beden,KUSURSUZ SORUNSUZ ÜRÜN. 71 CM UZUNLUK 50 CM İKİ KOLTUK ARASI Lacivert,69,12,3,2,5,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:21.776530,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:27.469859,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/diger-kirmizi-t-shirt-yeni-roomvintage-437614315,437614315,Üst Giyim,Giyim,Diğer,Diğer Kırmızı T-Shirt Yeni Online Satın Al,499.0,,False,Yeni,Kırmızı,L / 40 Beden,KUSURSUZ SORUNSUZ ÜRÜN. UZUNLUK 71 CM / İKİ KOLTUK ARASI 48 Cm Kırmızı,70,13,5,13,1,Ücretsiz Kargo,False,roomvintage,0,False,2026-03-11 08:04:22.978045,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:31.981368,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,L / 40 Beden,Yeni,2,False,False,False
https://dolap.com/urun/diger-kirmizi-t-shirt-yeni-roomvintage-437613202,437613202,Üst Giyim,Giyim,Diğer,Diğer Kırmızı T-Shirt Yeni Online Satın Al,169.0,,False,Yeni,Kırmızı,Tek Ebat Beden,CROP GİBİ TİŞÖRT ATLETEDE BENZIYO. SORUNSUZ KUSURSUZ. UZUNLUK 53 CM / İKİ KOLTUK ARASI 40 CM Kırmızı,100,17,4,1,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:24.266294,20260311,global,True,1.0,sold,official_labels_jsonl,sold,2026-03-19T14:37:35.236731,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,Tek Ebat Beden,Yeni,2,False,False,False
https://dolap.com/urun/diger-mavi-t-shirt-yeni-roomvintage-437612044,437612044,Üst Giyim,Giyim,Diğer,Diğer Mavi T-Shirt Yeni Online Satın Al,249.0,,False,Yeni,Mavi,L / 40 Beden,KUSURSUZ SORUNSUZ. 67 CM UZUNLUK/ İKİ KOLTUK ARASI 51 CM Mavi,61,11,4,7,0,Alıcı Öder,True,roomvintage,0,False,2026-03-11 08:04:25.482023,20260311,global,True,0.0,active,official_labels_jsonl,active,2026-03-19T14:37:38.615154,Giyim > Üst Giyim > T-Shirt,115.0,Diğer,,L / 40 Beden,Yeni,2,False,False,False
