price,description_length,description_word_count,photo_count,like_count,comment_count,seller_rating_count,hour,price_log,price_bucket,price_pctile_cat,like_pctile_cat,photo_pctile_cat,engagement_pctile,photo_vs_cat_mean,cat_competition_log,n_cheaper_in_cat,price_pctile_brand,price_vs_brand_median,price_vs_seller_avg,seller_listing_count,like_vs_seller_avg,condition_score,is_new_item,buyer_pays_shipping,has_free_shipping,size_numeric,size_type,has_size,has_color,color_family_enc,brand_tier,is_known_brand,brand_enc,category_freq,category_enc,subcategory_freq,subcategory_enc,desc_has_measurement,desc_has_defect,desc_has_quality,desc_has_price_talk,title_has_new,title_length,title_word_count,engagement_score,like_per_photo,comment_per_photo,price_per_photo,has_likes,has_comments,seller_exp_log,is_experienced_seller,is_super_seller,cheap_and_new,premium_cheap,engagement_x_new,listing_quality_score,value_score,desc_depth_per_photo,sold_within_7_days
455.0,178.0,27.0,5.0,1.0,0.0,8.0,7.0,6.1224928095143865,3.0,0.5018315018315018,0.20512820512820512,0.32051282051282054,0.19963369963369965,0.8211514167117849,5.6131281063880705,0.5018315018315018,0.13366336633663367,-0.5854545454545454,-0.30305369438354895,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,30.0,0.0454469785250541,17.0,0.7146662227401365,7.0,0.0,0.0,0.0,1.0,0.0,56.0,11.0,2.0,0.16666666666666666,0.0,75.83333333333333,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.4212008464217096,29.666666666666668,0
370.0,229.0,33.0,5.0,1.0,3.0,8.0,7.0,5.916202062607435,2.0,0.3968253968253968,0.20634920634920634,0.3253968253968254,0.4642857142857143,0.8050089445438283,4.844187086458591,0.3968253968253968,0.8536585365853658,1.4569536423841059,-0.4329669311760892,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,7.0,2.0,1.0,15.0,0.02097552855002497,36.0,0.02097552855002497,4.0,0.0,0.0,0.0,1.0,0.0,47.0,8.0,11.0,0.16666666666666666,0.5,61.666666666666664,1.0,1.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,1.735056305667847,38.166666666666664,0
330.0,221.0,34.0,4.0,2.0,0.0,8.0,7.0,5.802118375377063,2.0,0.4262295081967213,0.3524590163934426,0.07377049180327869,0.3114754098360656,0.5686320205080401,4.127134385045092,0.4262295081967213,0.8333333333333334,1.088328075709779,-0.49410257201963753,4.605170185988092,-0.44485981308411215,1.0,0.0,0.0,1.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,0.010154819377393041,11.0,0.054602963209588816,2.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,4.0,0.4,0.0,66.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.7350651259024633,44.2,0
190.0,301.0,43.0,5.0,1.0,0.0,8.0,7.0,5.25227342804663,1.0,0.32550335570469796,0.16778523489932887,0.348993288590604,0.16778523489932887,0.8362330227859468,5.0106352940962555,0.3221476510067114,0.6195121951219512,0.26490066225165565,-0.7080773149720567,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,15.0,0.024804394872648575,74.0,0.04494756117862494,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,2.0,0.16666666666666666,0.0,31.666666666666668,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.0,0.4798254642131473,50.166666666666664,0
135.0,216.0,30.0,4.0,1.0,0.0,8.0,7.0,4.912654885736052,1.0,0.1405672009864365,0.17755856966707767,0.24106041923551172,0.1683107274969174,0.7062768065141191,6.699500340161678,0.13933415536374846,0.25,-0.37037037037037035,-0.7921388211319357,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,32.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,2.0,0.2,0.0,27.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.5073862855140305,43.2,0
255.0,239.0,32.0,5.0,2.0,0.0,8.0,7.0,5.545177444479562,2.0,0.5436241610738255,0.2785234899328859,0.348993288590604,0.2684563758389262,0.8362330227859468,5.0106352940962555,0.5436241610738255,0.8333333333333334,0.1583710407239819,-0.6087318986012906,4.605170185988092,-0.44485981308411215,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,6.0,0.0,1.0,25.0,0.024804394872648575,74.0,0.04494756117862494,0.0,0.0,0.0,1.0,0.0,0.0,53.0,9.0,4.0,0.3333333333333333,0.0,42.5,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,5.0,0.7639212293957255,39.833333333333336,0
370.0,251.0,34.0,3.0,3.0,0.0,8.0,7.0,5.916202062607435,2.0,0.6122448979591837,0.5102040816326531,0.23469387755102042,0.4897959183673469,0.6565430995980349,3.912023005428146,0.6122448979591837,0.35714285714285715,-0.06313131313131314,-0.4329669311760892,4.605170185988092,-0.25981308411214954,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,25.0,0.008157149991676377,13.0,0.08723156317629432,6.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,6.0,0.75,0.0,92.5,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,2.0,1.012116178306244,62.75,0
170.0,162.0,24.0,3.0,3.0,0.0,8.0,7.0,5.14166355650266,1.0,0.35120481927710845,0.4174698795180723,0.09939759036144578,0.3759036144578313,0.5342201244368161,6.7226297948554485,0.3433734939759036,0.34782608695652173,-0.29045643153526973,-0.7386451353938308,4.605170185988092,-0.25981308411214954,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,0.0,10.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,56.0,9.0,6.0,0.75,0.0,42.5,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,1.1397563437985059,40.5,0
180.0,91.0,13.0,3.0,5.0,0.0,8.0,7.0,5.198497031265826,1.0,0.3885542168674699,0.541566265060241,0.09939759036144578,0.48012048192771084,0.5342201244368161,6.7226297948554485,0.37349397590361444,0.3747078073866293,-0.24896265560165975,-0.7233612251829438,4.605170185988092,0.11028037383177572,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,0.0,1.0,0.0,53.0,8.0,10.0,1.25,0.0,45.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.0,1.7746237425806486,22.75,0
145.0,190.0,27.0,3.0,1.0,0.0,8.0,7.0,4.983606621708336,1.0,0.2536045314109166,0.1972193614830072,0.11457260556127703,0.1840885684860968,0.5414397501905169,7.57198844937744,0.252832131822863,0.2540906965871903,-0.3941908713692946,-0.7768549109210485,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,1.0,0.0,0.0,1.0,0.0,46.0,8.0,2.0,0.25,0.0,36.25,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,5.0,0.5013698576233429,47.5,0
110.0,163.0,24.0,4.0,6.0,0.0,8.0,7.0,4.709530201312334,1.0,0.16143151390319257,0.5988671472708548,0.2520597322348095,0.533470648815654,0.7219196669206892,7.57198844937744,0.15242018537590113,0.14679756895745674,-0.5394190871369294,-0.8303485966591534,4.605170185988092,0.2953271028037383,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,1.0,0.0,49.0,8.0,12.0,1.2,0.0,22.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,2.2768948655376153,32.6,0
140.0,123.0,16.0,3.0,11.0,8.0,8.0,7.0,4.948759890378168,1.0,0.24613800205973224,0.775231719876416,0.11457260556127703,0.8565911431513903,0.5414397501905169,7.57198844937744,0.2399588053553038,0.24661056568489947,-0.4149377593360996,-0.7844968660264922,4.605170185988092,1.2205607476635514,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,46.0,2.75,2.0,35.0,1.0,1.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,7.900806364032313,30.75,0
140.0,154.0,21.0,3.0,1.0,0.0,8.0,7.0,4.948759890378168,1.0,0.24613800205973224,0.1972193614830072,0.11457260556127703,0.1840885684860968,0.5414397501905169,7.57198844937744,0.2399588053553038,0.3125,-0.3472222222222222,-0.7844968660264922,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,32.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,2.0,0.25,0.0,35.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.5043067891935519,38.5,0
145.0,75.0,12.0,3.0,2.0,0.0,8.0,7.0,4.983606621708336,1.0,0.20134228187919462,0.2785234899328859,0.06040268456375839,0.2684563758389262,0.5017398136715681,5.0106352940962555,0.20134228187919462,0.2540906965871903,-0.3941908713692946,-0.7768549109210485,4.605170185988092,-0.44485981308411215,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,10.0,0.024804394872648575,74.0,0.04494756117862494,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,4.0,0.5,0.0,36.25,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.0,0.835616429372238,18.75,0
305.0,111.0,17.0,6.0,4.0,0.0,8.0,7.0,5.723585101952381,2.0,0.4098360655737705,0.5163934426229508,0.32786885245901637,0.45081967213114754,0.8529480307620602,4.127134385045092,0.4098360655737705,0.6110331930808789,0.2697095435684647,-0.5323123475468552,4.605170185988092,-0.07476635514018691,1.0,0.0,0.0,1.0,38.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,0.010154819377393041,11.0,0.054602963209588816,2.0,0.0,0.0,0.0,1.0,0.0,46.0,8.0,8.0,0.5714285714285714,0.0,43.57142857142857,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,5.0,1.3385715899374278,15.857142857142858,0
350.0,237.0,34.0,4.0,9.0,0.0,8.0,7.0,5.860786223465865,2.0,0.4139194139194139,0.6465201465201466,0.16483516483516483,0.5695970695970696,0.6569211333694279,5.6131281063880705,0.4065934065934066,0.6318373071528752,0.45643153526970953,-0.46353475159786334,4.605170185988092,0.8504672897196262,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0454469785250541,17.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,18.0,1.8,0.0,70.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.0,2.7693619041815536,47.4,0
350.0,100.0,14.0,4.0,1.0,0.0,8.0,7.0,5.860786223465865,2.0,0.4139194139194139,0.20512820512820512,0.16483516483516483,0.19963369963369965,0.6569211333694279,5.6131281063880705,0.4065934065934066,0.6318373071528752,0.45643153526970953,-0.46353475159786334,4.605170185988092,-0.6299065420560748,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0454469785250541,17.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,47.0,9.0,2.0,0.2,0.0,70.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2.0,3.0,0.43726766908129794,20.0,0
185.0,140.0,23.0,3.0,1.0,0.0,8.0,7.0,5.225746673713202,1.0,0.3766735324407827,0.1972193614830072,0.11457260556127703,0.1840885684860968,0.5414397501905169,7.57198844937744,0.37590113285272914,0.38779803646563815,-0.22821576763485477,-0.7157192700775002,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,2.0,0.25,0.0,46.25,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.48186991171144455,35.0,0
230.0,99.0,16.0,4.0,1.0,0.0,8.0,7.0,5.442417710521793,2.0,0.31750924784217016,0.17755856966707767,0.24106041923551172,0.1683107274969174,0.7062768065141191,6.699500340161678,0.31319358816276205,0.4747545582047686,-0.04149377593360996,-0.6469416741285083,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,0.0,10.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,2.0,0.2,0.0,46.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.46566368944074876,19.8,0
260.0,142.0,23.0,4.0,4.0,0.0,8.0,7.0,5.564520407322694,2.0,0.40135635018495686,0.4870530209617756,0.24106041923551172,0.45129469790382243,0.7062768065141191,6.699500340161678,0.4007398273736128,1.0,1.3513513513513513,-0.6010899434958471,4.605170185988092,-0.07476635514018691,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,25.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,61.0,9.0,8.0,0.8,0.0,52.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,1.3710064774816664,28.4,0
160.0,161.0,26.0,2.0,1.0,0.0,8.0,7.0,5.081404364984463,1.0,0.305870236869207,0.1972193614830072,0.03347064881565397,0.1840885684860968,0.3609598334603446,7.57198844937744,0.2981462409886715,0.3158017765310893,-0.33195020746887965,-0.753929045604718,4.605170185988092,-0.6299065420560748,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,10.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,2.0,0.3333333333333333,0.0,53.333333333333336,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,3.0,0.4933071080215309,53.666666666666664,0
350.0,182.0,29.0,3.0,1.0,0.0,8.0,7.0,5.860786223465865,2.0,0.5926879505664263,0.1972193614830072,0.11457260556127703,0.1840885684860968,0.5414397501905169,7.57198844937744,0.5885684860968075,0.5806451612903226,0.37109375,-0.46353475159786334,4.605170185988092,-0.6299065420560748,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,18.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,2.0,0.25,0.0,87.5,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.43726766908129794,45.5,0
220.0,171.0,23.0,4.0,2.0,0.0,8.0,7.0,5.3981627015177525,2.0,0.4666666666666667,0.32222222222222224,0.34444444444444444,0.3,0.7809110629067246,3.828641396489095,0.4666666666666667,0.45652173913043476,-0.08298755186721991,-0.6622255843393955,4.605170185988092,-0.44485981308411215,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.00749126019643749,59.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,4.0,0.4,0.0,44.0,1.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,4.0,0.7814743440040866,34.2,0
980.0,24.0,4.0,5.0,4.0,0.0,256.0,7.0,6.8885724595653635,4.0,0.9210843373493975,0.49216867469879516,0.42048192771084336,0.43734939759036146,0.8903668740613602,6.7226297948554485,0.9204819277108434,0.6973684210526315,0.3062583222370173,0.29155868453511097,5.25227342804663,-0.5223730517848164,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,34.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,57.0,10.0,8.0,0.6666666666666666,0.0,163.33333333333334,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,8.0,6.0,1.140890832420125,4.0,0
500.0,69.0,11.0,6.0,18.0,0.0,256.0,7.0,6.2166061010848646,3.0,0.6743048403707518,0.891091658084449,0.603244078269825,0.8035530381050463,1.0828795003810339,7.57198844937744,0.6668383110195675,0.32894736842105265,-0.33288948069241014,-0.34039663511509627,5.25227342804663,0.8149824032176974,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,36.0,2.5714285714285716,0.0,71.42857142857143,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,5.0,5.127063813894156,9.857142857142858,0
980.0,22.0,3.0,3.0,16.0,2.0,256.0,7.0,6.8885724595653635,4.0,0.9210843373493975,0.8493975903614458,0.09939759036144578,0.7801204819277109,0.5342201244368161,6.7226297948554485,0.9204819277108434,0.6739130434782609,0.632279534109817,0.29155868453511097,5.25227342804663,0.623931623931624,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,40.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,39.0,7.0,38.0,4.0,0.5,245.0,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,38.0,4.0,4.943860273820541,5.5,0
800.0,42.0,8.0,4.0,10.0,0.0,256.0,7.0,6.68586094706836,3.0,0.8566265060240964,0.7228915662650602,0.24156626506024095,0.6343373493975903,0.7122934992490881,6.7226297948554485,0.8518072289156626,0.5526315789473685,0.06657789613848203,0.054575439666283254,5.25227342804663,0.050779286073403776,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,34.0,0.13817213251206925,3.0,0.7146662227401365,7.0,1.0,0.0,0.0,0.0,0.0,49.0,8.0,20.0,2.0,0.0,160.0,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,5.0,2.732289868971685,8.4,0
350.0,12.0,2.0,5.0,16.0,7.0,256.0,7.0,5.860786223465865,2.0,0.5926879505664263,0.8663748712667353,0.430226570545829,0.8861997940267765,0.9023995836508616,7.57198844937744,0.5885684860968075,0.5806451612903226,0.37109375,-0.537882672505786,5.25227342804663,0.623931623931624,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,4.0,1.0,18.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,53.0,2.6666666666666665,1.1666666666666667,58.333333333333336,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,4.0,7.8708180434633634,2.0,0
249.0,24.0,4.0,3.0,14.0,2.0,256.0,7.0,5.521460917862246,2.0,0.506951596292482,0.8326467559217302,0.11457260556127703,0.7924819773429455,0.5414397501905169,7.57198844937744,0.4649845520082389,0.08552631578947369,-0.6671105193075899,-0.6708566043488504,5.25227342804663,0.4328808446455506,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,34.0,3.5,0.5,62.25,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,3.0,5.3668956144681,6.0,0
2000.0,63.0,9.0,2.0,4.0,0.0,256.0,7.0,7.601402334583733,4.0,0.9846153846153847,0.33076923076923076,0.046153846153846156,0.3,0.3337612323491656,4.189654742026425,0.9846153846153847,0.98515625,1.50125,1.6344637387918013,5.25227342804663,-0.5223730517848164,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,38.0,0.010820709172631929,61.0,0.7146662227401365,7.0,0.0,0.0,1.0,0.0,1.0,58.0,11.0,8.0,1.3333333333333333,0.0,666.6666666666666,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,8.0,6.0,1.046341009280966,21.0,0
590.0,56.0,9.0,4.0,3.0,0.0,256.0,7.0,6.3818160174060985,3.0,0.714984552008239,0.42713697219361485,0.2520597322348095,0.38851699279093715,0.7219196669206892,7.57198844937744,0.7147270854788877,0.9414634146341463,2.9139072847682117,-0.22190501268068238,5.25227342804663,-0.6178984414278532,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,15.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,6.0,0.6,0.0,118.0,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,4.0,0.9482761401116219,11.2,0
650.0,32.0,5.0,7.0,13.0,0.0,256.0,7.0,6.478509642208569,3.0,0.762589928057554,0.8561151079136691,0.6438848920863309,0.7949640287769785,1.1315269217350854,4.941642422609304,0.762589928057554,0.5714285714285714,0.0,-0.1429105977244065,5.25227342804663,0.3373554550025139,1.0,0.0,0.0,1.0,37.0,1.0,1.0,1.0,2.0,4.0,1.0,25.0,0.023139670384551357,64.0,0.054602963209588816,2.0,0.0,0.0,1.0,0.0,0.0,57.0,9.0,26.0,1.625,0.0,81.25,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,7.0,3.610345014147271,4.0,0
750.0,52.0,10.0,7.0,9.0,0.0,256.0,7.0,6.621405651764134,3.0,0.6208791208791209,0.6465201465201466,0.6575091575091575,0.5695970695970696,1.1496119833964988,5.6131281063880705,0.6117216117216118,0.842741935483871,1.93359375,-0.011253239463946662,5.25227342804663,-0.04474610356963293,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,18.0,0.0454469785250541,17.0,0.7146662227401365,7.0,1.0,0.0,0.0,0.0,0.0,55.0,9.0,18.0,1.125,0.0,93.75,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,6.0,2.4929784436289717,6.5,0
650.0,167.0,24.0,4.0,5.0,0.0,256.0,7.0,6.478509642208569,3.0,0.7162162162162162,0.5540540540540541,0.16216216216216217,0.44594594594594594,0.6645711719802425,3.6375861597263857,0.7027027027027027,0.4854771784232365,-0.04405286343612335,-0.1429105977244065,5.25227342804663,-0.42684766214177977,1.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.006159480605959714,32.0,0.054602963209588816,2.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,10.0,1.0,0.0,130.0,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,3.0,1.4708813020599993,33.4,0
100.0,27.0,7.0,5.0,8.0,7.0,256.0,7.0,4.61512051684126,0.0,0.16666666666666666,0.6666666666666666,0.4,0.7333333333333333,0.8379888268156426,2.772588722239781,0.13333333333333333,0.12155212716222534,-0.5809128630705395,-0.8670260681569356,5.25227342804663,-0.14027149321266963,2.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,10.0,0.00249708673214583,34.0,0.024138505077409687,10.0,1.0,0.0,0.0,0.0,1.0,43.0,7.0,37.0,1.3333333333333333,1.1666666666666667,16.666666666666668,1.0,1.0,5.54907608489522,1.0,1.0,1.0,0.0,37.0,3.0,6.767441568890241,4.5,0
1400.0,18.0,2.0,6.0,17.0,0.0,256.0,7.0,7.244941546337007,4.0,0.9087546239210851,0.8668310727496917,0.5795314426633785,0.7879161528976573,1.0594152097711786,6.699500340161678,0.9075215782983971,0.937120149602618,4.813278008298755,0.8445195892290422,5.25227342804663,0.7194570135746607,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,0.13500915598468455,19.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,34.0,2.4285714285714284,0.0,200.0,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,5.0,4.245027063357351,2.5714285714285716,0
550.0,50.0,7.0,6.0,9.0,3.0,256.0,7.0,6.311734809152915,3.0,0.7240963855421687,0.6975903614457831,0.5903614457831325,0.7018072289156626,1.0684402488736322,6.7226297948554485,0.7132530120481928,0.3815789473684211,-0.2663115845539281,-0.27456795598486633,5.25227342804663,-0.04474610356963293,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,7.0,0.0,1.0,34.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,27.0,1.2857142857142858,0.42857142857142855,78.57142857142857,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,5.0,3.8294605494922043,7.142857142857143,0
350.0,18.0,3.0,3.0,16.0,4.0,256.0,7.0,5.860786223465865,2.0,0.5926879505664263,0.8663748712667353,0.11457260556127703,0.8465499485066942,0.5414397501905169,7.57198844937744,0.5885684860968075,0.14285714285714285,-0.6493506493506493,-0.537882672505786,5.25227342804663,0.623931623931624,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,8.0,2.0,1.0,25.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,44.0,4.0,1.0,87.5,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,4.0,6.55901503621947,4.5,0
400.0,21.0,5.0,7.0,3.0,0.0,256.0,7.0,5.993961427306569,2.0,0.6228915662650603,0.4174698795180723,0.7421686746987952,0.3759036144578313,1.2465136236859042,6.7226297948554485,0.6168674698795181,0.19078947368421054,-0.46604527296937415,-0.4720539933755561,5.25227342804663,-0.6178984414278532,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,34.0,0.13817213251206925,3.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,6.0,0.375,0.0,50.0,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,5.0,1.0008633980550499,2.625,0
500.0,33.0,5.0,5.0,3.0,0.0,256.0,7.0,6.2166061010848646,3.0,0.6743048403707518,0.42713697219361485,0.430226570545829,0.38851699279093715,0.9023995836508616,7.57198844937744,0.6668383110195675,0.32894736842105265,-0.33288948069241014,-0.34039663511509627,5.25227342804663,-0.6178984414278532,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,34.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,6.0,0.5,0.0,83.33333333333333,1.0,0.0,5.54907608489522,1.0,1.0,0.0,0.0,0.0,4.0,0.9699850458718673,5.5,0
950.0,15.0,3.0,5.0,11.0,8.0,256.0,7.0,6.85751406254539,4.0,0.8962409886714727,0.775231719876416,0.430226570545829,0.8565911431513903,0.9023995836508616,7.57198844937744,0.8944387229660145,0.9230769230769231,5.74468085106383,0.252061477056973,5.25227342804663,0.14630467571644049,3.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,35.0,0.3232894955884801,76.0,0.7146662227401365,7.0,0.0,0.0,0.0,0.0,1.0,58.0,11.0,46.0,1.8333333333333333,1.3333333333333333,158.33333333333334,1.0,1.0,5.54907608489522,1.0,1.0,0.0,0.0,46.0,4.0,5.981535588213081,2.5,0
